Tunnel cluster ID, Priority, Average throughput, Standard deviation
1, 0.22317175651104332, 0.4576912294548515, 0.08008033614293862, 
2, 0.1271282100336768, 0.36625031938273556, 0.06872708479472964, 
3, 0.08338212660548208, 0.3479047351470114, 0.07134375907437, 
4, 0.07215442350353479, 0.2645662195129609, 0.06466373729941739, 
5, 0.061954956125728745, 0.35697855672443707, 0.06848601550097978, 
6, 0.0558195636735724, 0.3070076002046482, 0.05999964611553337, 
7, 0.04896487883551368, 0.26930683359532526, 0.05934813250702798, 
8, 0.025924102669398735, 0.18451861311748513, 0.04331494241425067, 
9, 0.022582500788911445, 0.1707801622161428, 0.028811142793163987, 
10, 0.02084101280576816, 0.2801958388331053, 0.06558623470005123, 
11, 0.01855928126458063, 0.3208104332877509, 0.04564847029831326, 
12, 0.01435678671877947, 0.3474342385944632, 0.02880615377838764, 
13, 0.012426375341105892, 0.21479877375340184, 0.05092283627097822, 
14, 0.011988192096414182, 0.362642810916529, 0.05924704746051963, 
15, 0.010351660812813255, 0.20875849305840063, 0.054776746585425314, 
16, 0.005287925976081055, 0.3199195215529038, 0.014980234381552077, 
17, 0.0028174097231067124, 0.1704532882479561, 0.027614732516400925, 
18, 0.0019462698261920382, 0.2354986489692366, 0.0, 
19, 0.0018755546659033372, 0.2269421145743038, 0.0, 
20, 0.0011623058958523988, 0.14063901339814025, 0.0, 
21, 0.0011493205265850769, 0.1390677837167943, 0.0, 
22, 0.001024461021449367, 0.12395978359537341, 0.0, 
23, 9.96655220794219E-4, 0.1205952817161005, 0.0, 
24, 9.857166623111733E-4, 0.11927171613965198, 0.0, 
25, 8.993793600168906E-4, 0.10882490256204376, 0.0, 
26, 7.6217705612446E-4, 0.09222342379105966, 0.0, 
27, 7.190605286922725E-4, 0.08700632397176497, 0.0, 
28, 5.693138449045155E-4, 0.06888697523344638, 0.0, 
