Tunnel cluster ID, Priority, Average throughput, Standard deviation
1, 0.10521743275428458, 0.3182827340817108, 0.08346047384175072, 
2, 0.07807176344258418, 0.29520885551727144, 0.07357628321588519, 
3, 0.02687071740920262, 0.13547320027139653, 0.043122302381972955, 
4, 0.02571663188585674, 0.1830419093052156, 0.07410366442909615, 
5, 0.015959036325315683, 0.17554939957847251, 0.03958936122139639, 
6, 0.012379806952943868, 0.374489160326552, 0.09119811927995743, 
7, 0.010588714748556523, 0.18303349779647707, 0.036462997630799056, 
8, 0.009501623838102588, 0.1642423549157733, 0.04769262842405917, 
9, 0.009381684251430033, 0.08108455674450242, 0.018790551093457133, 
10, 0.004729424412257524, 0.1430650884707901, 0.05140761750983837, 
11, 0.004678409668025531, 0.28304378491554466, 0.0038164443057610575, 
12, 0.0038551055419048987, 0.23323388528524638, 0.10460779411679841, 
13, 0.0036716583030113772, 0.22213532733218833, 0.03886861175927124, 
14, 0.003181845329442147, 0.1925016424312499, 0.033506510437339335, 
15, 0.003145921984940555, 0.12688552005926906, 0.0398402130071244, 
16, 0.00286435538070227, 0.11552900035499154, 0.015537806654287565, 
17, 0.0024088959618121775, 0.07286910284481837, 0.030131741987043662, 
18, 0.0020094258619374676, 0.24314052929443358, 0.0, 
19, 0.001998763424062082, 0.12092518715575595, 0.04983522141382036, 
20, 0.0019889495015112542, 0.12033144484143089, 0.0074891139032466775, 
21, 0.0018234943659549898, 0.22064281828055377, 0.0, 
22, 0.0018131037140791688, 0.10969277470178972, 0.006174739631544343, 
23, 0.0016917590063903981, 0.06823427992441272, 0.027225772052691034, 
24, 0.0011886406642515905, 0.14382552037444246, 0.0, 
25, 0.0011274248628886558, 0.13641840840952735, 0.0, 
26, 0.0010917122859654851, 0.04403239553394123, 0.01848256092997761, 
27, 0.0010537271509655848, 0.12750098526683576, 0.0, 
28, 0.0010022015972731297, 0.06063319663502435, 0.02515615861233785, 
29, 9.069108480995822E-4, 0.05486810631002473, 0.013060948343939564, 
30, 7.444113734050449E-4, 0.045036888091005214, 0.01645269358595528, 
31, 7.2401552833835E-4, 0.08760587892894035, 0.0, 
32, 7.039694040609464E-4, 0.08518029789137452, 0.0, 
33, 6.816130813403687E-4, 0.08247518284218461, 0.0, 
34, 6.204351151590249E-4, 0.07507264893424201, 0.0, 
35, 6.013200971672574E-4, 0.07275973175723816, 0.0, 
36, 5.724141322647686E-4, 0.06926211000403701, 0.0, 
37, 5.606021776014046E-4, 0.06783286348976995, 0.0, 
38, 5.54627323212164E-4, 0.06710990610867185, 0.0, 
39, 5.391279280996227E-4, 0.06523447930005434, 0.0, 
40, 4.573874796382436E-4, 0.027671942518113737, 0.0038296577292092886, 
41, 3.774957488981506E-4, 0.04567698561667623, 0.0, 
42, 3.508737326284545E-4, 0.042455721648042996, 0.0, 
43, 3.360455452827756E-4, 0.04066151097921585, 0.0, 
44, 3.257253765406284E-4, 0.03941277056141604, 0.0, 
45, 3.148057717062534E-4, 0.03809149837645666, 0.0, 
46, 3.104654463784329E-4, 0.03756631901179038, 0.0, 
47, 3.0199841451347415E-4, 0.036541808156130375, 0.0, 
48, 3.009964778667222E-4, 0.03642057382187339, 0.0, 
49, 2.7353636249011557E-4, 0.03309789986130399, 0.0, 
50, 2.6008833568231957E-4, 0.031470688617560666, 0.0, 
51, 2.4267553517330138E-4, 0.029363739755969467, 0.0, 
52, 2.20349630854673E-4, 0.02666230533341543, 0.0, 
53, 2.173955606556411E-4, 0.026304862839332574, 0.0, 
54, 2.1523832895306715E-4, 0.026043837803321125, 0.0, 
55, 1.720217524328572E-4, 0.02081463204437572, 0.0, 
56, 1.648881594968587E-4, 0.019951467299119903, 0.0, 
57, 1.556395465676516E-4, 0.018832385134685842, 0.0, 
58, 1.0824206667659413E-4, 0.013097290067867891, 0.0, 
59, 7.799526818030155E-5, 0.009437427449816488, 0.0, 
60, 7.032051649251712E-5, 0.008508782495594572, 0.0, 
61, 4.957030167019772E-5, 0.005998006502093924, 0.0, 
62, 1.95399907586872E-5, 0.0023643388818011513, 0.0, 
