Tunnel cluster ID, Priority, Average throughput, Standard deviation
1, 0.19145243554742028, 0.3994093914006527, 0.10569816578500987, 
2, 0.14326815784753374, 0.4333861774887896, 0.06918515380561115, 
3, 0.11615966083112544, 0.5622127584226472, 0.11268560644979314, 
4, 0.07451308360906855, 0.21990446626090965, 0.03613972313597771, 
5, 0.05486000685249005, 0.20115335845913015, 0.02893095598912952, 
6, 0.028862651825790953, 0.23282539139471367, 0.0835380131266031, 
7, 0.02406495041146646, 0.24265491664895347, 0.05576273426116912, 
8, 0.020705080735473502, 0.4175524614987156, 0.038860593117240314, 
9, 0.013855864091139734, 0.41913988875697694, 0.07320989936292767, 
10, 0.012871896257886917, 0.22249992102918817, 0.03301901565001944, 
11, 0.012713685316221138, 0.2563926538771263, 0.022775022668145743, 
12, 0.012277652862686395, 0.2475993327308423, 0.02425264938299676, 
13, 0.011910459868473803, 0.36029141102133255, 0.09587405428268556, 
14, 0.011077692666153457, 0.14893342362272982, 0.07673463096225529, 
15, 0.010840118186780797, 0.2186090501000794, 0.06774443447843098, 
16, 0.010523775375728316, 0.2122294700771877, 0.024223180591588688, 
17, 0.01008730418604311, 0.3051409516278041, 0.07315303397047392, 
18, 0.008362987804796478, 0.16865358739672898, 0.0764230022403294, 
19, 0.007972840293568173, 0.13781623936024986, 0.05315495031764342, 
20, 0.00514082121387545, 0.12440787337578589, 0.021316395573106363, 
21, 0.005037752314288549, 0.12191360600578287, 0.032883287704649655, 
22, 0.004441649122133669, 0.08957325729636233, 0.026325435680354392, 
23, 0.0037974543910165855, 0.1531639937710023, 0.07669855624693775, 
24, 0.003777182838423229, 0.22851956172460536, 0.0040295555940459415, 
25, 0.0035422668219945753, 0.4286142854613436, 0.0, 
26, 0.003333333407485553, 0.20166667115287595, 0.029668826992206174, 
27, 0.003266801410776086, 0.13176099023463547, 0.007216406622873054, 
28, 0.0032002687216899253, 0.19361625766224047, 0.00446572557512398, 
29, 0.0031634122757334972, 0.19138644268187657, 0.016780877698830576, 
30, 0.002861274262378185, 0.1731070928738802, 0.04116039266853515, 
31, 0.002729887234300082, 0.3303163553503099, 0.0, 
32, 0.0023325860099901448, 0.2822429072088075, 0.0, 
33, 0.0019353892026985529, 0.11709104676326244, 0.03029737550265897, 
34, 0.0016718591470660303, 0.20229495679498966, 0.0, 
35, 0.0014592646711430416, 0.17657102520830803, 0.0, 
36, 0.0012865464530672098, 0.15567212082113238, 0.0, 
37, 0.0011959625946192667, 0.14471147394893127, 0.0, 
38, 0.0011785939602390418, 0.14260986918892407, 0.0, 
39, 0.0010587778532491216, 0.12811212024314372, 0.0, 
40, 0.0010202859395840914, 0.12345459868967505, 0.0, 
41, 0.0010166173647742159, 0.12301070113768013, 0.0, 
42, 9.352219972599506E-4, 0.11316186166845402, 0.0, 
43, 8.427540192399988E-4, 0.10197323632803985, 0.0, 
44, 8.091527574331606E-4, 0.09790748364941243, 0.0, 
45, 7.737498217762901E-4, 0.09362372843493111, 0.0, 
46, 4.1003416325584096E-4, 0.049614133753956756, 0.0, 
47, 3.120287397269899E-4, 0.03775547750696578, 0.0, 
48, 2.9700286154504314E-4, 0.03593734624695022, 0.0, 
49, 2.0838469511693216E-4, 0.02521454810914879, 0.0, 
