Tunnel cluster ID, Priority, Average throughput, Standard deviation
1, 0.2830613128395091, 0.5112002813967254, 0.08801842573878861, 
2, 0.2720443179375371, 0.3827600287260696, 0.07962346653395892, 
3, 0.1727341945448902, 0.3800152279987584, 0.08748927490802653, 
4, 0.10315211084577956, 0.36710015918645084, 0.054484912845257014, 
5, 0.03659152579417548, 0.21083688671882062, 0.038091716266287046, 
6, 0.031870998435284605, 0.3856390810669438, 0.07464019581456867, 
7, 0.0245246771556693, 0.14130885408742785, 0.036895431788524315, 
8, 0.021641822971845217, 0.3273325724491589, 0.059352164561626564, 
9, 0.018173689220042, 0.12935390562500482, 0.03485324247588872, 
10, 0.014764792261996007, 0.25521998052878814, 0.049635614265571185, 
11, 0.012180231358607132, 0.2105439991987804, 0.043363771881092854, 
12, 0.011813269307952713, 0.2858811172524557, 0.037309448585134776, 
13, 0.010105882984285141, 0.40760394703283404, 0.07222769801310788, 
14, 0.008383921707151102, 0.14492207522361192, 0.05929326724522515, 
15, 0.0076004165296092935, 0.1839300800165449, 0.05355811851302067, 
16, 0.006056723907230981, 0.18321589819373718, 0.047052663654993825, 
17, 0.004636185509901013, 0.2804892233490113, 0.04329439188141658, 
18, 0.004256697393914501, 0.12876509616591367, 0.03248947635476975, 
19, 0.004249093331627861, 0.0856900488544952, 0.010744972360870023, 
20, 0.003986841271965132, 0.08040129898463017, 0.030599838166482513, 
21, 0.0028773533404489716, 0.17407987709716277, 0.025903400025413803, 
22, 0.002578784852395221, 0.31203296713982176, 0.0, 
23, 0.0024380121448042947, 0.29499946952131967, 0.0, 
24, 0.0021363467322285056, 0.2584979545996492, 0.0, 
25, 0.001905425808859483, 0.23055652287199743, 0.0, 
26, 0.0018962049322772934, 0.22944079680555252, 0.0, 
27, 0.0018846246218726483, 0.22803957924659043, 0.0, 
28, 0.00152343115239194, 0.18433516943942474, 0.0, 
29, 0.0014240820198663745, 0.1723139244038313, 0.0, 
30, 0.001271220853481096, 0.0769088616356063, 0.014385265698198771, 
31, 0.0012002212320781256, 0.1452267690814532, 0.0, 
32, 0.0011715284333763242, 0.14175494043853523, 0.0, 
33, 0.0011159587694982754, 0.06751550555464567, 0.01218877542163204, 
34, 0.0010957609760703212, 0.13258707810450887, 0.0, 
35, 0.0010432394747444602, 0.12623197644407969, 0.0, 
36, 0.001004127519736412, 0.06074971494405293, 0.011387942343200574, 
37, 9.817299874425335E-4, 0.11878932848054656, 0.0, 
38, 8.92045621744916E-4, 0.10793752023113484, 0.0, 
39, 8.065345496209213E-4, 0.09759068050413147, 0.0, 
40, 7.46859110121932E-4, 0.09036995232475377, 0.0, 
41, 7.314713389039413E-4, 0.08850803200737689, 0.0, 
42, 7.008448012254538E-4, 0.08480222094827991, 0.0, 
43, 6.351542092287315E-4, 0.07685365931667651, 0.0, 
44, 4.2889557694990917E-4, 0.05189636481093901, 0.0, 
45, 3.87114780286432E-4, 0.04684088841465828, 0.0, 
46, 3.0133794830454995E-4, 0.036461891744850546, 0.0, 
47, 2.85661687687697E-4, 0.034565064210211334, 0.0, 
48, 2.2112406094501442E-4, 0.026756011374346744, 0.0, 
49, 1.9467906436416388E-4, 0.02355616678806383, 0.0, 
50, 1.8883989382526331E-4, 0.02284962715285686, 0.0, 
51, 1.6689761943377353E-4, 0.0201946119514866, 0.0, 
52, 1.6197850853920013E-4, 0.019599399533243217, 0.0, 
53, 1.1538141926280015E-4, 0.013961151730798819, 0.0, 
54, 5.44630309597578E-5, 0.006590026746130693, 0.0, 
