Tunnel cluster ID, Priority, Average throughput, Standard deviation
1, 0.24374202607437973, 0.320573751684782, 0.08531748949764194, 
2, 0.18576033163662553, 0.5108409120007202, 0.11366056475056191, 
3, 0.1452708665087738, 0.23437033130082174, 0.050273405262351224, 
4, 0.06439132582278537, 0.22261001213020085, 0.056815028545916586, 
5, 0.03057213968836765, 0.12755961732043053, 0.0229662066622631, 
6, 0.02795431552610289, 0.3074974707871318, 0.056197252988215186, 
7, 0.027354307158492908, 0.33098711661776414, 0.05062353238702395, 
8, 0.023177264229319258, 0.21572684398058695, 0.04477256878422536, 
9, 0.015862479337437018, 0.2741942856899828, 0.13134891558014777, 
10, 0.015375790265931362, 0.2657815174539564, 0.04024428685469802, 
11, 0.015319392260886432, 0.3707292927134517, 0.03555791555079559, 
12, 0.01073603337482958, 0.2598120076708758, 0.05817137589754515, 
13, 0.010534624364690857, 0.18209850687537052, 0.026000928613945484, 
14, 0.009934267838186957, 0.15025580105257774, 0.04451857833288876, 
15, 0.009731892094949743, 0.1308398826098799, 0.024759604178300875, 
16, 0.009392995411985502, 0.16236463497860654, 0.06032219589403949, 
17, 0.008871057051749093, 0.21467958065232806, 0.0413802245282673, 
18, 0.008518176244469301, 0.25767483139519637, 0.039262632418904105, 
19, 0.006287133887714862, 0.19018580010337457, 0.03595230356991146, 
20, 0.005769597936619315, 0.232707116776979, 0.05031759566833534, 
21, 0.005753277107214483, 0.09944950428185036, 0.015039948529091752, 
22, 0.0038623491760497943, 0.06676346432886072, 0.013794157173678984, 
23, 0.003831522243769448, 0.2318070957480516, 0.014309020443226711, 
24, 0.0037230026043462215, 0.4504833151258928, 0.0, 
25, 0.0036350315497659176, 0.21991940876083801, 0.010531501110015468, 
26, 0.003264783187098841, 0.09875969140973995, 0.026318823914756876, 
27, 0.003253154769611012, 0.19681586356146621, 0.030156773257434294, 
28, 0.0024652778057597086, 0.09943287149897491, 0.0033920449308621962, 
29, 0.0019019906388324983, 0.2301408672987323, 0.0, 
30, 0.0017295951654084695, 0.0523202537536062, 0.008626340020631298, 
31, 0.0016389349775287742, 0.09915556614049084, 0.0023622037781506275, 
32, 0.0016144797326730607, 0.04883801191336009, 0.0076618263014504575, 
33, 0.0015800594683567603, 0.191187195671168, 0.0, 
34, 0.0014428703120234851, 0.17458730775484171, 0.0, 
35, 0.001385754518359001, 0.05589209890714638, 0.018390883974579712, 
36, 0.0013728026329123133, 0.16610911858238991, 0.0, 
37, 0.001152565878928377, 0.13946047135033363, 0.0, 
38, 0.0011332070995956718, 0.1371180590510763, 0.0, 
39, 0.0011163475592531305, 0.1350780546696288, 0.0, 
40, 9.110825728936528E-4, 0.11024099132013199, 0.0, 
41, 7.912478239385002E-4, 0.09574098669655853, 0.0, 
42, 6.849525841910048E-4, 0.08287926268711157, 0.0, 
43, 5.441647919140635E-4, 0.03292196991080084, 0.0034222046408559376, 
44, 5.429915595933634E-4, 0.06570197871079697, 0.0, 
45, 5.42648289037574E-4, 0.06566044297354645, 0.0, 
46, 5.260162752300307E-4, 0.06364796930283372, 0.0, 
47, 4.782141007198213E-4, 0.05786390618709838, 0.0, 
48, 4.732011361497579E-4, 0.057257337474120706, 0.0, 
49, 4.432017230837058E-4, 0.0536274084931284, 0.0, 
50, 4.198012012811243E-4, 0.05079594535501604, 0.0, 
51, 2.948492889610999E-4, 0.03567676396429309, 0.0, 
52, 2.5338650098597485E-4, 0.030659766619302958, 0.0, 
53, 2.47963796374989E-4, 0.03000361936137367, 0.0, 
54, 1.7744435532439422E-4, 0.0214707669942517, 0.0, 
55, 1.1855824928023981E-4, 0.014345548162909018, 0.0, 
56, 1.0327179160758591E-4, 0.012495886784517896, 0.0, 
57, 8.462647530271945E-5, 0.010239803511629054, 0.0, 
58, 7.779861497607307E-5, 0.009413632412104841, 0.0, 
