Tunnel cluster ID, Priority, Average throughput, Standard deviation
1, 0.26985198527042425, 0.4873446301152438, 0.08223790243527278, 
2, 0.06799908282597525, 0.3739949555428639, 0.045137036034892795, 
3, 0.05683137841667916, 0.28652486618409073, 0.05600914712432628, 
4, 0.0235448095170176, 0.28489219515591296, 0.047222533125599986, 
5, 0.016360614126805197, 0.16496952577861906, 0.031464702034074914, 
6, 0.012615002999290744, 0.16960170699046445, 0.033072883415668636, 
7, 0.011567007919523755, 0.15551199536248606, 0.039940683573767045, 
8, 0.010843066427612397, 0.26240220754822, 0.06496228861937031, 
9, 0.009520877535432928, 0.23040523635747684, 0.07780773177656915, 
10, 0.009518120552141601, 0.2879231467022834, 0.06726055410904157, 
11, 0.007128044336565628, 0.1724986729448882, 0.07974062106497473, 
12, 0.006217660077577335, 0.2507789564622858, 0.06919193958718556, 
13, 0.005691626995219523, 0.34434343321078115, 0.07008010369731638, 
14, 0.0029725238205951985, 0.1798376911460095, 0.009083315320110169, 
15, 0.0029259097545619147, 0.35403508030199166, 0.0, 
16, 0.002867442553194601, 0.3469605489365467, 0.0, 
17, 0.0028365335098759193, 0.17161027734749312, 0.08654873556750108, 
18, 0.002811301848480816, 0.06803350473323574, 0.023023170932721868, 
19, 0.0022519193507844954, 0.13624112072246197, 0.0022260331710548115, 
20, 0.00206747282469079, 0.2501642117875856, 0.0, 
21, 0.001978630087110722, 0.1197071202701987, 0.025530834245737703, 
22, 0.0016334032191443516, 0.09882089475823327, 0.023188549681202583, 
23, 0.0015635830429264037, 0.18919354819409484, 0.0, 
24, 0.0013027726410962098, 0.15763548957264137, 0.0, 
25, 0.0012347157482933751, 0.14940060554349838, 0.0, 
26, 0.001058290778789188, 0.12805318423349174, 0.0, 
27, 0.001024444069563227, 0.12395773241715047, 0.0, 
28, 9.713996103212095E-4, 0.11753935284886635, 0.0, 
29, 9.44306095456279E-4, 0.11426103755020975, 0.0, 
30, 6.978379666222683E-4, 0.08443839396129446, 0.0, 
31, 5.446583387058578E-4, 0.06590365898340879, 0.0, 
32, 5.151198490155917E-4, 0.062329501730886604, 0.0, 
33, 4.679798052279349E-4, 0.05662555643258012, 0.0, 
34, 3.264837452976963E-4, 0.039504533181021255, 0.0, 
35, 2.9839933744227207E-4, 0.03610631983051492, 0.0, 
